trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1014,False,"{'a': 0.45, 'e': 0.5284691481486513}",25,12,2.6440405010670753,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1015,False,"{'a': 0.45, 'e': 0.5276199315484067}",20,0,-14.347882954476944,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1016,False,"{'a': 0.45, 'e': 0.5267701873282746}",20,0,-68.89126324952126,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
1017,False,"{'a': 0.45, 'e': 0.525919916337999}",25,0,-67.00677767428448,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
1018,False,"{'a': 0.45, 'e': 0.5250691194278508}",20,14,-8.568429971219633,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
1019,False,"{'a': 0.45, 'e': 0.524217797448627}",25,0,-157.9745424260119,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 4}",0
1020,False,"{'a': 0.45, 'e': 0.5233659512516495}",20,0,-18.369281288490424,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1021,False,"{'a': 0.45, 'e': 0.5225135816887643}",20,0,-59.94248601196523,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1022,False,"{'a': 0.45, 'e': 0.521660689612341}",30,0,-8.189348695722895,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",1
1023,False,"{'a': 0.45, 'e': 0.5208072758752714}",20,0,-39.34125483148282,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",1
1024,False,"{'a': 0.45, 'e': 0.5199533413309696}",25,0,-73.63585277837979,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
1025,False,"{'a': 0.45, 'e': 0.5190988868333698}",20,0,-13.00447916432649,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1026,False,"{'a': 0.45, 'e': 0.5182439132369261}",30,0,-180.61826804173535,"{0: 17, 1: 3, 2: 7, 3: 0, 4: 3}",0
1027,False,"{'a': 0.45, 'e': 0.5173884213966127}",20,8,16.06440289571507,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.45, 'e': 0.5165324121679207}",20,0,-9.380985468807024,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1029,False,"{'a': 0.45, 'e': 0.5156758864068598}",20,10,-29.816803597691734,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
1030,False,"{'a': 0.45, 'e': 0.5148188449699553}",20,0,-54.76152735964917,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1031,False,"{'a': 0.45, 'e': 0.513961288714249}",20,0,-27.773739539334642,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1032,False,"{'a': 0.45, 'e': 0.5131032184972965}",20,0,-37.93935750835293,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
1033,False,"{'a': 0.45, 'e': 0.5122446351771685}",25,17,14.574556929326288,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.45, 'e': 0.5113855396124478}",20,0,-41.979445484967606,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
1035,False,"{'a': 0.45, 'e': 0.5105259326622302}",25,7,5.983566549629768,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1036,False,"{'a': 0.45, 'e': 0.5096658151861225}",20,8,-34.90406936910301,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1037,False,"{'a': 0.45, 'e': 0.5088051880442421}",25,0,-29.486831612906208,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
1038,False,"{'a': 0.45, 'e': 0.507944052097216}",20,0,-49.35333153260979,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1039,False,"{'a': 0.45, 'e': 0.5070824082061802}",25,3,-28.861273580706534,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
1040,False,"{'a': 0.45, 'e': 0.5062202572327784}",25,0,-125.18793144767551,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
1041,False,"{'a': 0.45, 'e': 0.5053576000391616}",30,0,-99.57306552506915,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 3}",0
1042,False,"{'a': 0.45, 'e': 0.5044944374879867}",20,3,-46.49532622675539,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
1043,False,"{'a': 0.45, 'e': 0.5036307704424167}",25,18,14.725064156088784,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.45, 'e': 0.5027665997661179}",25,0,-42.537684204592544,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1045,False,"{'a': 0.45, 'e': 0.5019019263232615}",20,0,-12.463634972315187,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1046,False,"{'a': 0.45, 'e': 0.5010367509785203}",20,0,-25.55391643756836,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1047,False,"{'a': 0.45, 'e': 0.5001710745970701}",25,8,-20.03934523040503,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1048,False,"{'a': 0.45, 'e': 0.49930489804458683}",25,3,-28.714371920562414,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
1049,False,"{'a': 0.45, 'e': 0.4984382221872473}",25,0,-69.50933011843411,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
1050,False,"{'a': 0.45, 'e': 0.49757104789172696}",20,3,-50.59546827227329,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
1051,False,"{'a': 0.45, 'e': 0.49670337602520037}",25,0,-16.488212219842907,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
1052,False,"{'a': 0.45, 'e': 0.49583520745533893}",25,6,-12.978676314262465,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 0}",1
1053,False,"{'a': 0.45, 'e': 0.4949665430503115}",25,0,-30.156711808127138,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
1054,False,"{'a': 0.45, 'e': 0.4940973836787822}",20,0,-5.451304452163864,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1055,False,"{'a': 0.45, 'e': 0.4932277302099105}",20,13,8.795562582267292,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.45, 'e': 0.4923575835133495}",35,10,34.81622576140768,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.45, 'e': 0.49148694445924623}",20,6,-23.786147589172714,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1058,False,"{'a': 0.45, 'e': 0.4906158139182393}",25,13,-6.505726016726494,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
1059,False,"{'a': 0.45, 'e': 0.4897441927614595}",20,3,13.116371728929437,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1060,False,"{'a': 0.45, 'e': 0.4888720818605275}",25,13,-35.764299872074524,"{0: 6, 1: 3, 2: 3, 3: 0, 4: 0}",1
1061,False,"{'a': 0.45, 'e': 0.4879994820875546}",25,16,-66.84332806213251,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
1062,False,"{'a': 0.45, 'e': 0.48712639431514015}",20,0,-32.75121715599416,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1063,False,"{'a': 0.45, 'e': 0.4862528194163721}",20,0,-17.925784695505453,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1064,False,"{'a': 0.45, 'e': 0.485378758264825}",20,0,5.470873043086214,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1065,False,"{'a': 0.45, 'e': 0.48450421173456026}",25,1,-103.815094164324,"{0: 18, 1: 1, 2: 1, 3: 2, 4: 2}",1
1066,False,"{'a': 0.45, 'e': 0.483629180700124}",25,19,3.306850348052003,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.45, 'e': 0.4827536660365475}",30,3,35.59630487594026,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.45, 'e': 0.481877668619345}",25,0,-45.603060794321934,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
1069,False,"{'a': 0.45, 'e': 0.48100118932451424}",30,7,-11.004301566849643,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 0}",1
1070,False,"{'a': 0.45, 'e': 0.4801242290285341}",25,0,-39.5790573091391,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
1071,False,"{'a': 0.45, 'e': 0.47924678860836506}",25,13,2.9014597374147417,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1072,False,"{'a': 0.45, 'e': 0.47836886894144715}",25,0,-3.157546317748457,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1073,False,"{'a': 0.45, 'e': 0.4774904709057004}",20,0,2.7989794101085277,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1074,False,"{'a': 0.45, 'e': 0.47661159537952236}",20,5,-20.520538661881123,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
1075,False,"{'a': 0.45, 'e': 0.4757322432417888}",25,7,6.0757736537494464,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1076,False,"{'a': 0.45, 'e': 0.47485241537185147}",20,0,-61.93469724094654,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1077,False,"{'a': 0.45, 'e': 0.4739721126495385}",20,0,-55.04927882557607,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
1078,False,"{'a': 0.45, 'e': 0.47309133595515224}",20,0,17.83222789486606,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1079,False,"{'a': 0.45, 'e': 0.4722100861694696}",25,9,-54.370493414585304,"{0: 9, 1: 2, 2: 4, 3: 1, 4: 0}",1
1080,False,"{'a': 0.45, 'e': 0.47132836417373997}",25,1,-17.820253698604393,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 0}",1
1081,False,"{'a': 0.45, 'e': 0.47044617084968565}",20,0,4.63502189237966,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1082,False,"{'a': 0.45, 'e': 0.46956350707949945}",20,2,-3.919854988377943,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1083,False,"{'a': 0.45, 'e': 0.4686803737458455}",35,0,-220.19224913794196,"{0: 22, 1: 0, 2: 9, 3: 0, 4: 4}",0
1084,False,"{'a': 0.45, 'e': 0.4677967717318567}",20,13,9.619775942156807,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.45, 'e': 0.4669127019211353}",25,14,-7.525923696372627,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1086,False,"{'a': 0.45, 'e': 0.46602816519775075}",20,13,-10.251531432142757,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1087,False,"{'a': 0.45, 'e': 0.46514316244624}",20,3,17.69028529927208,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.45, 'e': 0.46425769455160537}",35,0,-24.34192210311733,"{0: 31, 1: 0, 2: 3, 3: 0, 4: 1}",0
1089,False,"{'a': 0.45, 'e': 0.4633717623993151}",30,9,-36.70965005442644,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 1}",1
1090,False,"{'a': 0.45, 'e': 0.4624853668753008}",20,0,-39.29376305345438,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1091,False,"{'a': 0.45, 'e': 0.4615985088659584}",30,0,-84.1082937269474,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",0
1092,False,"{'a': 0.45, 'e': 0.46071118925814536}",20,3,-16.59082224871602,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
1093,False,"{'a': 0.45, 'e': 0.4598234089391817}",30,14,-29.64656117217711,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1094,False,"{'a': 0.45, 'e': 0.4589351687968472}",20,3,-12.966814623177086,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1095,False,"{'a': 0.45, 'e': 0.45804646971938234}",25,0,-89.42365797229873,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
1096,False,"{'a': 0.45, 'e': 0.45715731259548575}",20,0,-4.419721820630714,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1097,False,"{'a': 0.45, 'e': 0.45626769831431485}",30,9,-9.505581058032742,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
1098,False,"{'a': 0.45, 'e': 0.45537762776548346}",20,8,-52.27462915016544,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
1099,False,"{'a': 0.45, 'e': 0.4544871018390625}",20,0,-62.24587643380849,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
1100,False,"{'a': 0.45, 'e': 0.4535961214255773}",30,13,-91.08957100035433,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 2}",1
1101,False,"{'a': 0.45, 'e': 0.4527046874160087}",25,1,-62.77415119418804,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 1}",1
1102,False,"{'a': 0.45, 'e': 0.4518128007017902}",25,6,-57.630975762676826,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 1}",1
1103,False,"{'a': 0.45, 'e': 0.4509204621748089}",25,12,22.25712803462354,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.45, 'e': 0.45002767272740274}",25,11,-87.70054727129695,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 2}",1
1105,False,"{'a': 0.45, 'e': 0.4491344332523616}",25,0,-33.488253524450606,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
1106,False,"{'a': 0.45, 'e': 0.4482407446429244}",20,13,14.1765192527721,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.45, 'e': 0.4473466077927801}",25,15,10.425601455341553,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.45, 'e': 0.4464520235960651}",25,0,-73.09021672984431,"{0: 16, 1: 0, 2: 9, 3: 0, 4: 0}",0
1109,False,"{'a': 0.45, 'e': 0.44555699294736395}",25,0,-23.7648348575681,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
1110,False,"{'a': 0.45, 'e': 0.4446615167417068}",35,13,-29.69889342276489,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 0}",1
1111,False,"{'a': 0.45, 'e': 0.4437655958745701}",20,15,0.5365358212989706,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.45, 'e': 0.4428692312418743}",30,3,-108.50767672550782,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 2}",1
1113,False,"{'a': 0.45, 'e': 0.44197242373998435}",20,6,-14.380061262156676,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
1114,False,"{'a': 0.45, 'e': 0.44107517426570736}",20,3,-31.87116892445775,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1115,False,"{'a': 0.45, 'e': 0.440177483716293}",30,0,-45.00761884549023,"{0: 25, 1: 2, 2: 1, 3: 1, 4: 1}",0
1116,False,"{'a': 0.45, 'e': 0.43927935298943144}",20,10,-4.597345973179603,"{0: 7, 1: 3, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.45, 'e': 0.4383807829832537}",30,10,-29.411812839934207,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
1118,False,"{'a': 0.45, 'e': 0.4374817745963293}",20,7,19.901233324687215,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.45, 'e': 0.43658232872766695}",25,0,-16.995451509124933,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1120,False,"{'a': 0.45, 'e': 0.4356824462767121}",25,15,-29.60526217318949,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
1121,False,"{'a': 0.45, 'e': 0.43478212814334743}",30,17,-25.561408069864868,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1122,False,"{'a': 0.45, 'e': 0.43388137522789066}",20,9,19.653019006565742,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.45, 'e': 0.432980188431095}",30,0,-14.712013650202413,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
1124,False,"{'a': 0.45, 'e': 0.4320785686541468}",20,0,6.525270734398139,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1125,False,"{'a': 0.45, 'e': 0.4311765167986662}",20,7,-85.29209636201966,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 2}",1
1126,False,"{'a': 0.45, 'e': 0.4302740337667045}",20,0,5.285983315194578,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1127,False,"{'a': 0.45, 'e': 0.42937112046074505}",30,16,-40.85941225937563,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
1128,False,"{'a': 0.45, 'e': 0.42846777778370077}",25,0,-68.52277806694141,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
1129,False,"{'a': 0.45, 'e': 0.4275640066389146}",25,14,5.342267980306016,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1130,False,"{'a': 0.45, 'e': 0.42665980793015723}",25,12,2.551045077870576,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.45, 'e': 0.42575518256162764}",20,0,-36.28929744581912,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1132,False,"{'a': 0.45, 'e': 0.4248501314379508}",30,0,-34.233340213190914,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
1133,False,"{'a': 0.45, 'e': 0.42394465546417814}",20,0,-94.62714488970822,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1134,False,"{'a': 0.45, 'e': 0.42303875554578513}",30,11,-101.73633731969936,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 2}",1
1135,False,"{'a': 0.45, 'e': 0.42213243258867206}",30,12,-20.103043419421976,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 0}",1
1136,False,"{'a': 0.45, 'e': 0.42122568749916134}",20,9,-25.719080717640722,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
1137,False,"{'a': 0.45, 'e': 0.42031852118399843}",25,17,15.14039794083877,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.45, 'e': 0.41941093455034917}",30,0,-16.54476471422694,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
1139,False,"{'a': 0.45, 'e': 0.41850292850580045}",25,0,-30.842983723776562,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
1140,False,"{'a': 0.45, 'e': 0.41759450395835795}",35,19,-41.9840997045786,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
1141,False,"{'a': 0.45, 'e': 0.4166856618164465}",20,3,-48.792873131579334,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
1142,False,"{'a': 0.45, 'e': 0.4157764029889078}",25,0,-31.30656998157285,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
1143,False,"{'a': 0.45, 'e': 0.4148667283850009}",35,9,-89.57188300236486,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 2}",1
1144,False,"{'a': 0.45, 'e': 0.4139566389144}",20,0,-36.98178009461323,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1145,False,"{'a': 0.45, 'e': 0.4130461354871949}",25,13,-2.291382284886355,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1146,False,"{'a': 0.45, 'e': 0.4121352190138885}",20,0,-3.508886454955328,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1147,False,"{'a': 0.45, 'e': 0.41122389040539764}",20,6,-11.358027550177663,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1148,False,"{'a': 0.45, 'e': 0.4103121505730504}",20,0,-97.20420903302254,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
1149,False,"{'a': 0.45, 'e': 0.40940000042858704}",30,0,-74.91781585012154,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
1150,False,"{'a': 0.45, 'e': 0.40848744088415717}",25,11,-3.887719576318532,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1151,False,"{'a': 0.45, 'e': 0.4075744728523206}",25,11,-70.58100436269942,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
1152,False,"{'a': 0.45, 'e': 0.40666109724604504}",35,20,12.73830995072486,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.45, 'e': 0.40574731497870625}",30,23,12.137310739346132,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.45, 'e': 0.4048331269640863}",20,12,-8.155755478222035,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1155,False,"{'a': 0.45, 'e': 0.40391853411637296}",20,11,11.295365498781395,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.45, 'e': 0.4030035373501593}",30,19,21.61729737751166,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.45, 'e': 0.40208813758044176}",20,0,-8.695870119679006,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1158,False,"{'a': 0.45, 'e': 0.4011723357226203}",20,0,-45.75334078133453,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1159,False,"{'a': 0.45, 'e': 0.4002561326924963}",20,0,-34.86514385147669,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1160,False,"{'a': 0.45, 'e': 0.3993395294062732}",35,19,13.99145457656502,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1161,False,"{'a': 0.45, 'e': 0.3984225267805538}",20,7,10.372624568737992,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1162,False,"{'a': 0.45, 'e': 0.39750512573234104}",25,0,-5.6371772944949665,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
1163,False,"{'a': 0.45, 'e': 0.3965873271790354}",20,0,-32.25753194030714,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
1164,False,"{'a': 0.45, 'e': 0.39566913203843584}",25,15,-22.535465728174934,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1165,False,"{'a': 0.45, 'e': 0.39475054122873704}",30,13,3.7320905566719174,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
1166,False,"{'a': 0.45, 'e': 0.3938315556685301}",20,12,0.9524103285607783,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1167,False,"{'a': 0.45, 'e': 0.39291217627680014}",25,0,-46.836422199900035,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
1168,False,"{'a': 0.45, 'e': 0.39199240397292684}",25,2,-29.33573911358223,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
1169,False,"{'a': 0.45, 'e': 0.391072239676682}",30,12,-29.441967392165047,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1170,False,"{'a': 0.45, 'e': 0.3901516843082303}",30,3,30.052287810915104,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
1171,False,"{'a': 0.45, 'e': 0.3892307387881266}",20,0,25.611806578507625,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1172,False,"{'a': 0.45, 'e': 0.38830940403731673}",25,7,10.24009209868774,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1173,False,"{'a': 0.45, 'e': 0.38738768097713494}",20,0,8.768339462803896,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1174,False,"{'a': 0.45, 'e': 0.38646557052930475}",20,0,-24.45821086089602,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1175,False,"{'a': 0.45, 'e': 0.385543073615936}",20,10,-29.663350322731727,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
1176,False,"{'a': 0.45, 'e': 0.38462019115952595}",25,0,-42.76057088112887,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
1177,False,"{'a': 0.45, 'e': 0.3836969240829566}",30,18,8.655605860325084,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1178,False,"{'a': 0.45, 'e': 0.38277327330949534}",20,0,-56.41670432978613,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
1179,False,"{'a': 0.45, 'e': 0.38184923976279245}",25,0,-31.370493572857274,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",1
1180,False,"{'a': 0.45, 'e': 0.38092482436688185}",20,0,10.156121844029927,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1181,False,"{'a': 0.45, 'e': 0.3800000280461784}",25,0,16.790201111023375,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1182,False,"{'a': 0.45, 'e': 0.3790748517254788}",20,0,-11.902236209201945,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1183,False,"{'a': 0.45, 'e': 0.3781492963299588}",25,0,21.356216676021273,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1184,False,"{'a': 0.45, 'e': 0.37722336278517427}",20,10,-58.33777197188539,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 1}",1
1185,False,"{'a': 0.45, 'e': 0.37629705201705815}",30,12,26.889978896634236,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.45, 'e': 0.37537036495192155}",20,4,-44.42798497639851,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
1187,False,"{'a': 0.45, 'e': 0.3744433025164511}",20,3,0.4744293477953634,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 0}",1
1188,False,"{'a': 0.45, 'e': 0.37351586563770955}",20,14,11.89717662317872,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.45, 'e': 0.37258805524313326}",20,0,-3.453067110198816,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
1190,False,"{'a': 0.45, 'e': 0.371659872260533}",30,15,-36.76619697024253,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
1191,False,"{'a': 0.45, 'e': 0.37073131761809125}",20,0,-26.814623062651464,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1192,False,"{'a': 0.45, 'e': 0.36980239224436295}",20,1,-21.3709095481016,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
1193,False,"{'a': 0.45, 'e': 0.36887309706827304}",25,14,9.36571938702384,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1194,False,"{'a': 0.45, 'e': 0.367943433019117}",20,3,4.564124883558658,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1195,False,"{'a': 0.45, 'e': 0.3670134010265584}",25,13,-9.579422470131206,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
